Codice;Cliente;DataAp;Indirizzo;Città;Stato;DataCh
60375480;SCK419;28/05/2025;Viale della Repubblica, 273;Bolzano;Attivo;
60402589;WGM878;18/08/2025;Via del Commercio, 277;Cagliari;Attivo;
60405669;JFE016;21/09/2023;Corso Garibaldi, 16;Olbia;Attivo;
60409370;WTR189;04/12/2020;Via Matteotti, 168;Ancona;Attivo;
60438964;VVN353;15/02/2021;Corso Garibaldi, 271;Como;Attivo;
60492217;MWS208;28/08/2020;Via della Costituzione, 40;Teramo;Inattivo;16/08/2025
60493266;NIH553;29/04/2023;Viale della Repubblica, 132;Rovigo;Inattivo;23/03/2024
60524383;LIG843;02/03/2026;Corso XX Settembre, 83;Caserta;Attivo;
60566588;HAM173;27/03/2022;Via Matteotti, 226;Rieti;Attivo;
60583003;CEX785;15/07/2022;Corso Vittorio Emanuele, 67;Lecce;Attivo;
60618538;GJD603;25/05/2020;Viale della Repubblica, 71;Bologna;Attivo;
60629179;ONH438;02/06/2021;Via dei Mille, 33;Belluno;Attivo;
60641031;ZDG444;29/12/2025;Corso del Risorgimento, 126;Piacenza;Inattivo;08/04/2026
60664878;ZVR472;18/11/2021;Via dell'Acquedotto, 262;Chieti;Attivo;
60707750;SWE951;06/04/2026;Corso del Risorgimento, 153;Belluno;Attivo;
60713806;JQI595;29/01/2025;Via San Giovanni, 118;Piacenza;Inattivo;26/04/2025
60729629;WFN057;21/04/2020;Via Mazzini, 227;Bari;Attivo;
60743509;OXE692;23/11/2023;Via del Commercio, 268;Rovereto;Inattivo;09/03/2026
60751926;YND499;05/03/2025;Via delle Scienze, 11;Lecce;Attivo;
60785931;EOG657;24/02/2021;Via IV Novembre, 100;Prato;Inattivo;24/04/2025
60801963;JXK223;19/06/2020;Via Europa, 118;Bologna;Inattivo;23/10/2022
60821486;CDA347;09/07/2021;Corso del Risorgimento, 292;Treviso;Attivo;
60850165;DMO892;21/03/2025;Viale Nazionale, 90;Lucca;Attivo;
60933280;TXD803;22/03/2025;Via Roma, 155;Pordenone;Inattivo;03/10/2025
60935555;QTB722;23/01/2025;Via Mazzini, 77;Perugia;Attivo;
60952294;JOM204;18/03/2024;Via San Giovanni, 188;Salerno;Inattivo;12/01/2026
60953072;XHA234;10/04/2025;Via Dante, 271;Pisa;Attivo;
60960858;HCK551;08/07/2025;Viale Santa Maria, 39;Roma;Inattivo;30/11/2025
61016224;DBT746;21/04/2026;Viale Santa Maria, 297;Viterbo;Attivo;
61017397;HHA758;25/06/2022;Via della Libertà, 54;Brindisi;Attivo;
61049461;YKJ661;10/06/2025;Via delle Scienze, 174;Cagliari;Inattivo;10/02/2026
61067949;EJX067;26/01/2025;Viale Leopardi, 68;Trapani;Attivo;
61145512;IPA631;19/05/2022;Viale della Repubblica, 26;Reggio Calabria;Attivo;
61160895;QPG902;13/12/2025;Via delle Scienze, 56;Bologna;Attivo;
61163971;PVP442;02/03/2023;Corso del Risorgimento, 239;Napoli;Attivo;
61169666;HJO157;27/04/2025;Piazza Mazzini, 160;Livorno;Inattivo;18/12/2025
61181961;ZVR472;21/03/2022;Via dell'Acquedotto, 187;Teramo;Attivo;
61204618;CTL401;09/04/2025;Via Europa, 7;Vercelli;Inattivo;14/10/2025
61237085;OPX693;27/11/2020;Via della Costituzione, 42;Cesena;Attivo;
61239597;MKY869;06/09/2025;Via Dante, 193;Spoleto;Inattivo;05/02/2026
61267644;SKV331;17/12/2022;Corso Cavour, 240;Arezzo;Inattivo;12/06/2025
61272670;MFE011;17/09/2025;Via San Giovanni, 199;Oristano;Attivo;
61295551;QMH791;20/03/2020;Corso Garibaldi, 263;Bari;Inattivo;15/06/2024
61331178;UXC149;26/08/2024;Via Europa, 232;Piacenza;Inattivo;16/01/2026
61340399;UXC149;10/04/2025;Via Colombo, 147;Forlì;Attivo;
61353465;CEL997;02/03/2024;Via dell'Acquedotto, 61;Piacenza;Inattivo;26/02/2025
61356397;SOP506;02/03/2023;Viale Nazionale, 23;Udine;Attivo;
61378626;XLO796;19/09/2025;Corso Garibaldi, 151;Foggia;Inattivo;25/04/2026
61381865;JFS073;07/02/2024;Via Matteotti, 135;Crotone;Inattivo;28/01/2026
61391960;RFP004;29/05/2022;Via dell'Acquedotto, 85;Siracusa;Attivo;
61403696;DGT876;27/07/2023;Via Europa, 223;Asti;Attivo;
61418648;NKN793;13/10/2021;Via della Costituzione, 67;Rieti;Inattivo;02/10/2024
61502675;GOX523;11/10/2023;Corso Cavour, 184;Bari;Attivo;
61522047;BCE721;22/07/2021;Via Colombo, 3;Avellino;Attivo;
61531952;BFC537;30/06/2020;Corso Cavour, 238;Giugliano;Inattivo;15/06/2024
61556740;XCW920;14/12/2021;Via del Commercio, 256;Vicenza;Inattivo;16/03/2026
61562392;KFV848;09/02/2020;Via Mazzini, 171;Fermo;Attivo;
61562779;GJI344;14/08/2024;Corso Vittorio Emanuele, 138;Bologna;Attivo;
61569154;CAW728;14/08/2023;Corso Marconi, 250;Sondrio;Inattivo;22/03/2024
61584826;IVQ931;27/03/2024;Corso Marconi, 77;Latina;Attivo;
61588157;GHG836;01/08/2022;Viale della Repubblica, 292;Pistoia;Attivo;
61588863;GVR190;12/07/2024;Corso Vittorio Emanuele, 231;Viterbo;Attivo;
61613696;AZF847;16/11/2025;Viale della Repubblica, 171;Frosinone;Inattivo;23/02/2026
61648072;FNZ767;14/01/2025;Piazza Mazzini, 19;Mantova;Attivo;
61659919;URP860;05/02/2023;Corso Vittorio Emanuele, 222;Reggio Emilia;Inattivo;20/06/2025
61660323;ZNW638;21/05/2025;Piazza Mazzini, 136;Venezia;Attivo;
61712368;AOX531;07/02/2024;Via della Libertà, 275;Cagliari;Inattivo;16/05/2025
61715239;JLC137;18/01/2021;Corso Cavour, 179;Cesena;Inattivo;18/01/2022
61719725;WAH530;18/09/2020;Via Verdi, 121;Spoleto;Inattivo;04/02/2022
61732895;NBK796;17/11/2020;Via della Libertà, 19;Sassari;Inattivo;12/03/2023
61757351;UAB105;09/10/2025;Via IV Novembre, 198;Rimini;Inattivo;14/04/2026
61778528;BGF469;15/01/2022;Corso Marconi, 258;Parma;Attivo;
61790864;CWY571;14/12/2020;Via della Costituzione, 67;Trapani;Attivo;
61856905;PZO752;24/05/2020;Via dei Mille, 205;Pistoia;Attivo;
61875692;TQQ877;04/11/2024;Via Dante, 26;Rovereto;Attivo;
61909862;DGT876;19/04/2023;Via San Giovanni, 287;Torino;Inattivo;04/10/2023
61918716;XFN181;03/06/2021;Via Colombo, 157;Mantova;Attivo;
61925462;BBQ857;13/12/2020;Viale dei Lavoratori, 66;Ravenna;Inattivo;24/03/2023
61934638;QXJ702;21/04/2020;Corso Vittorio Emanuele, 151;Rieti;Inattivo;05/08/2023
61988906;YND499;05/03/2020;Via dell'Acquedotto, 250;Bari;Attivo;
62017774;EAS197;24/01/2020;Viale delle Industrie, 232;Biella;Inattivo;19/09/2020
62023589;URB394;24/04/2022;Piazza Mazzini, 83;Vercelli;Attivo;
62023897;INJ873;12/02/2023;Corso Marconi, 20;Cosenza;Attivo;
62037710;GCW459;05/08/2025;Via della Libertà, 197;Lecce;Attivo;
62045650;DQK233;02/04/2023;Via della Costituzione, 94;Udine;Inattivo;05/11/2023
62141202;SQY287;08/11/2021;Via dei Mille, 205;Viterbo;Inattivo;13/08/2022
62151435;ZXN890;25/01/2021;Corso della Pace, 196;L'Aquila;Attivo;
62175585;KBN528;27/04/2021;Corso Vittorio Emanuele, 47;Piacenza;Attivo;
62182307;DET328;06/05/2024;Piazza Mazzini, 3;Benevento;Attivo;
62213368;QPG902;19/03/2024;Via della Libertà, 235;Ferrara;Inattivo;26/10/2025
62229993;JJS529;14/08/2024;Viale Santa Maria, 219;Reggio Calabria;Attivo;
62265576;FHS782;25/05/2025;Viale delle Industrie, 171;Rimini;Attivo;
62357865;PTB886;29/07/2021;Via Dante, 259;Modena;Attivo;
62361794;TKT062;23/08/2024;Via Mazzini, 157;Como;Attivo;
62394120;LYL913;17/01/2023;Corso del Risorgimento, 93;Piacenza;Inattivo;16/09/2025
62399963;XUH774;11/05/2024;Via delle Scienze, 266;Modena;Attivo;
62406221;LON134;18/08/2023;Viale delle Industrie, 224;Andria;Attivo;
62471178;XNV393;20/09/2025;Via Roma, 186;Ravenna;Attivo;
62476096;QTX091;20/03/2020;Via della Libertà, 226;Barletta;Attivo;
62488160;ZPB608;13/02/2022;Corso Vittorio Emanuele, 56;Ferrara;Attivo;
62491416;IDL221;05/03/2026;Viale Italia, 97;Bari;Attivo;
62492219;STL231;20/04/2021;Via del Commercio, 145;Modena;Attivo;
62549206;MFZ292;06/02/2023;Via della Costituzione, 64;Roma;Attivo;
62558767;WBM519;27/04/2022;Corso XX Settembre, 48;Crotone;Inattivo;17/07/2022
62560489;XDY533;04/08/2021;Corso Marconi, 69;Rimini;Attivo;
62565995;PAW210;09/03/2020;Viale Italia, 142;Treviso;Attivo;
62577754;CKB613;17/06/2025;Via del Commercio, 42;Taranto;Attivo;
62610537;KEP417;06/08/2020;Via Verdi, 23;Trento;Attivo;
62635602;HKN060;03/08/2021;Corso della Pace, 133;Treviso;Attivo;
62635951;WQI155;16/04/2025;Viale Nazionale, 94;Monza;Attivo;
62644582;WKY971;23/08/2024;Viale Santa Maria, 189;Reggio Emilia;Attivo;
62654610;EMD161;09/04/2022;Viale della Repubblica, 253;Cesena;Inattivo;12/10/2025
62658728;ZQQ117;28/02/2020;Corso XX Settembre, 198;Arezzo;Attivo;
62697442;PVH096;27/07/2020;Corso Garibaldi, 247;Pistoia;Inattivo;11/10/2024
62711116;AWU365;30/01/2021;Via delle Scienze, 67;Nuoro;Attivo;
62731172;PWF870;16/01/2022;Via della Libertà, 252;Modena;Attivo;
62747871;XUH774;19/01/2024;Via Verdi, 105;Ferrara;Attivo;
62752332;LAZ879;01/11/2025;Via delle Scienze, 120;Rovereto;Attivo;
62762520;UFU273;02/11/2021;Corso Marconi, 240;Modena;Inattivo;17/08/2022
62769819;JHJ459;15/11/2025;Viale delle Industrie, 68;Torino;Attivo;
62786109;ZAO662;30/09/2023;Corso Cavour, 282;Cremona;Inattivo;25/03/2026
62798524;DQV510;27/04/2020;Viale della Repubblica, 66;Bergamo;Attivo;
62812735;CTV072;06/04/2026;Via delle Scienze, 225;Chieti;Attivo;
62873397;FZR391;13/08/2025;Via dell'Acquedotto, 71;Andria;Inattivo;19/03/2026
62893891;DRE094;09/02/2021;Via Matteotti, 112;Trento;Attivo;
62895392;CAW728;29/03/2024;Corso Cavour, 1;Brescia;Inattivo;25/03/2025
62897558;CWW227;22/08/2023;Via della Costituzione, 221;Foggia;Attivo;
62911371;IUU165;03/12/2024;Via del Commercio, 191;Andria;Attivo;
62964552;TVJ192;16/10/2020;Corso Vittorio Emanuele, 294;Perugia;Attivo;
62977601;RFR649;01/12/2022;Via Matteotti, 53;Milano;Inattivo;09/10/2024
62991241;AJO307;15/04/2020;Corso della Pace, 193;Fermo;Attivo;
63004999;QFW281;07/01/2022;Viale Nazionale, 110;Pistoia;Attivo;
63007309;IOV998;26/12/2023;Via del Commercio, 174;Nuoro;Inattivo;04/01/2026
63040531;UGD305;07/11/2025;Corso della Pace, 176;Bologna;Inattivo;15/01/2026
63044500;ONT569;28/12/2021;Viale Santa Maria, 267;Lecco;Inattivo;11/10/2025
63076248;HSE914;11/02/2023;Viale Santa Maria, 256;Cuneo;Inattivo;02/01/2026
63111281;UUU010;26/03/2025;Via Roma, 108;Cesena;Attivo;
63127943;OJV692;05/07/2022;Via dell'Acquedotto, 170;Oristano;Attivo;
63145945;XPD055;19/09/2024;Viale Nazionale, 17;Bergamo;Attivo;
63147379;AJQ218;01/04/2024;Corso Cavour, 250;Como;Inattivo;19/10/2025
63157905;NFJ223;28/02/2025;Via del Commercio, 269;Belluno;Inattivo;08/06/2025
63170873;ROK141;08/05/2020;Corso della Pace, 75;Bologna;Inattivo;14/07/2021
63259399;HSY352;28/08/2022;Viale Leopardi, 289;Ferrara;Attivo;
63269731;BWO614;15/02/2021;Viale Santa Maria, 197;Vibo Valentia;Inattivo;24/12/2021
63316495;WSG847;09/02/2020;Via del Commercio, 148;Macerata;Attivo;
63343049;ZMZ066;08/02/2026;Via Roma, 13;Ancona;Inattivo;23/04/2026
63399824;OCK689;14/10/2021;Via Dante, 49;Rovigo;Attivo;
63428364;BNS023;01/02/2023;Corso della Pace, 219;Rovigo;Inattivo;25/03/2024
63428907;XXQ887;03/12/2025;Via IV Novembre, 104;Latina;Inattivo;26/03/2026
63433249;GZF655;04/05/2021;Viale Leopardi, 236;Padova;Attivo;
63439611;FEH601;18/06/2021;Corso Garibaldi, 98;Catania;Attivo;
63458195;OCK689;24/09/2024;Viale Nazionale, 127;Treviso;Inattivo;25/04/2025
63474502;SCK419;03/11/2022;Via Colombo, 254;Trento;Inattivo;17/01/2025
63492929;DMB224;14/03/2026;Corso Marconi, 268;Pescara;Attivo;
63494197;PYP628;26/03/2021;Viale Nazionale, 255;Lucca;Inattivo;08/03/2024
63496551;PLZ613;07/01/2024;Corso Vittorio Emanuele, 58;Foggia;Attivo;
63523266;OZP393;10/05/2020;Via dell'Acquedotto, 19;Firenze;Attivo;
63558823;WYU001;16/12/2022;Corso della Pace, 64;Modena;Attivo;
63577881;GKT029;06/03/2021;Via Europa, 66;Modena;Attivo;
63629171;RDC496;15/05/2023;Corso del Risorgimento, 39;Reggio Emilia;Attivo;
63654195;BXX616;04/05/2021;Corso Cavour, 115;Milano;Attivo;
63659680;JWO871;04/03/2025;Viale Nazionale, 136;Livorno;Attivo;
63666845;EQN166;05/04/2020;Via Mazzini, 72;Reggio Calabria;Attivo;
63675777;WAH530;24/12/2024;Via Europa, 172;Terni;Inattivo;26/02/2026
63679120;XBT624;18/01/2025;Viale delle Industrie, 177;Trieste;Attivo;
63682223;CJS126;01/11/2022;Via delle Scienze, 291;Brindisi;Inattivo;06/01/2024
63690261;GHG836;12/11/2020;Via IV Novembre, 258;Arezzo;Attivo;
63691585;NYO528;15/07/2023;Via Mazzini, 15;Cesena;Attivo;
63700644;PTB886;15/12/2025;Via dei Mille, 148;Forlì;Attivo;
63723461;MUE522;26/12/2024;Via dell'Acquedotto, 115;Terni;Attivo;
63735866;PMO688;13/06/2025;Via della Libertà, 140;Caserta;Inattivo;05/02/2026
63779599;EOV924;06/10/2023;Via dei Mille, 84;Oristano;Attivo;
63780189;LRQ475;15/03/2021;Via Verdi, 150;Viterbo;Inattivo;18/03/2025
63789318;KLT294;17/03/2024;Via Matteotti, 298;Cosenza;Attivo;
63811808;NEG586;09/05/2021;Via Europa, 179;Cesena;Attivo;
63925287;PXU810;04/04/2026;Via Colombo, 102;Bolzano;Attivo;
63946766;NCV938;25/06/2021;Viale della Repubblica, 168;Udine;Attivo;
64016379;YOL632;28/05/2020;Corso Cavour, 284;Grosseto;Inattivo;30/07/2023
64016599;JWO018;22/11/2023;Via San Giovanni, 218;Bologna;Inattivo;15/03/2024
64025998;MQV638;24/08/2023;Viale Santa Maria, 116;L'Aquila;Inattivo;02/07/2025
64069143;YQN679;19/09/2025;Viale Leopardi, 107;Gorizia;Attivo;
64145564;YRH787;25/01/2025;Viale Italia, 51;Verona;Attivo;
64185899;MWA252;17/05/2020;Via Colombo, 244;Novara;Attivo;
64198281;RMV940;03/01/2025;Viale Leopardi, 245;Frosinone;Attivo;
64218545;KCQ251;14/06/2025;Via dei Mille, 223;Palermo;Attivo;
64218808;KSB463;12/07/2025;Corso della Pace, 51;Treviso;Attivo;
64283267;UGD305;18/04/2020;Via Colombo, 259;Rimini;Inattivo;24/05/2021
64316526;DYS749;25/03/2024;Viale della Repubblica, 11;Treviso;Attivo;
64355196;MTS061;22/11/2021;Corso Cavour, 180;Parma;Attivo;
64373476;IQE703;09/01/2023;Corso del Risorgimento, 69;Crotone;Inattivo;03/06/2024
64378826;IXF197;07/07/2020;Viale Santa Maria, 64;Cesena;Inattivo;16/11/2024
64487615;SIV111;02/03/2020;Via Matteotti, 284;Siena;Attivo;
64493392;TCL925;09/01/2025;Via della Libertà, 16;Lecce;Inattivo;23/12/2025
64496695;RHN742;17/04/2023;Viale dei Lavoratori, 182;Oristano;Inattivo;06/12/2023
64500902;DVP928;09/02/2024;Via della Costituzione, 175;Perugia;Inattivo;27/11/2025
64558345;SJA576;27/12/2023;Corso del Risorgimento, 187;Catanzaro;Attivo;
64573875;BPV184;04/05/2025;Viale Italia, 154;Pordenone;Inattivo;19/02/2026
64585835;OTP942;20/09/2024;Corso della Pace, 281;Arezzo;Attivo;
64646398;QHZ300;08/01/2025;Via del Commercio, 168;Cremona;Inattivo;07/08/2025
64647548;ICX344;01/09/2023;Via Matteotti, 250;Piacenza;Attivo;
64662897;QAM770;08/03/2022;Via delle Scienze, 194;Cesena;Inattivo;09/04/2025
64694660;ROY023;12/05/2023;Via Verdi, 245;Roma;Attivo;
64813866;GMW344;28/04/2024;Corso Vittorio Emanuele, 268;Lecce;Attivo;
64821456;EGU054;17/01/2024;Via Dante, 272;Ferrara;Attivo;
64829878;QWX622;21/02/2021;Viale Italia, 145;L'Aquila;Attivo;
64833095;PVH770;10/09/2025;Corso del Risorgimento, 122;Verona;Attivo;
64837441;HPE586;16/01/2025;Via delle Scienze, 164;Bergamo;Attivo;
64851017;EHG207;05/05/2023;Via Colombo, 174;Trento;Attivo;
64963308;LDH259;11/03/2022;Corso Vittorio Emanuele, 227;Padova;Inattivo;24/12/2023
64983671;PZS276;01/12/2022;Via IV Novembre, 19;Spoleto;Attivo;
65019354;MSA207;07/09/2023;Viale della Repubblica, 208;Bologna;Attivo;
65044817;FNZ767;10/02/2025;Viale Nazionale, 278;Como;Attivo;
65051432;MTF194;15/02/2021;Corso Vittorio Emanuele, 122;Prato;Attivo;
65070264;UQI249;12/03/2020;Via Roma, 198;Trapani;Attivo;
65072831;WCY118;10/02/2020;Corso XX Settembre, 181;Bergamo;Attivo;
65078967;IEU000;21/04/2022;Viale dei Lavoratori, 194;Olbia;Inattivo;25/11/2022
65112747;FMO471;14/11/2022;Via del Commercio, 72;Piacenza;Attivo;
65245787;HGP094;30/01/2021;Via della Costituzione, 266;Padova;Attivo;
65252741;NVP235;09/01/2020;Viale Leopardi, 34;Pavia;Inattivo;05/04/2024
65262029;SPK147;07/02/2023;Via della Libertà, 246;Vicenza;Attivo;
65285870;WCS739;25/11/2024;Via della Costituzione, 76;Messina;Inattivo;01/03/2026
65312900;LPO413;17/10/2022;Viale Italia, 35;Cosenza;Attivo;
65320528;XNV393;17/01/2024;Piazza Mazzini, 97;Bologna;Inattivo;30/03/2025
65330770;FTK023;29/01/2023;Via Colombo, 88;Modena;Attivo;
65358512;HJJ280;10/08/2023;Via delle Scienze, 276;Arezzo;Attivo;
65375826;TGI194;10/12/2025;Corso Garibaldi, 274;Ravenna;Inattivo;28/04/2026
65380536;WFU112;19/10/2023;Via Dante, 224;Asti;Attivo;
65426221;BTW509;12/12/2025;Via del Commercio, 85;Andria;Attivo;
65546893;RAH222;16/01/2025;Via del Commercio, 20;Pisa;Attivo;
65609320;BOF830;04/12/2022;Via IV Novembre, 214;Treviso;Attivo;
65628497;ZEA594;01/03/2024;Viale Santa Maria, 227;Nuoro;Attivo;
65629657;HYB669;24/11/2023;Viale dei Lavoratori, 254;Taranto;Attivo;
65780228;VVX296;13/03/2020;Viale Italia, 14;Piacenza;Inattivo;16/06/2025
65795372;UAG149;30/07/2022;Corso Garibaldi, 140;Bolzano;Attivo;
65799802;FSF505;07/11/2025;Via Verdi, 16;Trieste;Attivo;
65852294;LPU258;28/11/2021;Via Dante, 161;Padova;Attivo;
65872357;WGM878;25/08/2025;Via del Commercio, 77;Oristano;Inattivo;24/01/2026
65877993;WVU330;07/06/2024;Via Verdi, 236;Vicenza;Inattivo;08/02/2025
65904610;MCO857;06/09/2020;Viale della Repubblica, 29;Parma;Attivo;
65937661;IMZ883;11/03/2026;Via Mazzini, 108;Catanzaro;Attivo;
65942298;ZVX632;26/02/2021;Corso del Risorgimento, 78;Ferrara;Attivo;
65987592;XTA162;31/08/2020;Viale Nazionale, 166;Rovigo;Inattivo;21/03/2021
66071487;RFC617;19/05/2024;Viale Nazionale, 79;Foggia;Inattivo;07/12/2025
66103995;JOM204;09/06/2021;Viale Leopardi, 9;Benevento;Attivo;
66137230;HYE072;28/08/2025;Via Dante, 37;Viterbo;Attivo;
66213721;CNF066;28/05/2022;Via dei Mille, 282;Vercelli;Attivo;
66224197;MFE011;01/08/2024;Via Matteotti, 139;Oristano;Attivo;
66232858;AOU577;17/08/2025;Via della Libertà, 247;Cosenza;Attivo;
66250969;YID113;14/05/2023;Corso Cavour, 281;Padova;Inattivo;17/02/2024
66259045;HVE016;10/06/2020;Viale Santa Maria, 68;Milano;Attivo;
66286078;ZDG444;12/12/2020;Via delle Scienze, 260;Ferrara;Attivo;
66321740;MUE522;17/03/2020;Corso Garibaldi, 44;Perugia;Attivo;
66322451;USO996;23/09/2025;Via Europa, 35;Fermo;Inattivo;03/03/2026
66333892;UXO825;27/09/2022;Via della Libertà, 165;Taranto;Inattivo;01/12/2024
66334324;GOQ997;28/11/2022;Viale Italia, 251;Lecce;Attivo;
66353153;DLT484;05/02/2021;Via Europa, 113;Monza;Inattivo;29/07/2023
66360041;ERM568;13/07/2021;Viale Leopardi, 237;Piacenza;Inattivo;22/11/2025
66400191;WRL467;23/07/2023;Via Europa, 30;Vercelli;Inattivo;31/01/2024
66425706;NPG710;22/02/2026;Via Dante, 220;Firenze;Attivo;
66443909;WBX068;28/07/2023;Via Europa, 206;Ravenna;Inattivo;06/06/2025
66446853;QTB722;18/01/2020;Viale Nazionale, 166;Spoleto;Attivo;
66490132;OBZ917;07/12/2022;Via Mazzini, 289;Modena;Attivo;
66491579;JPA115;26/11/2023;Corso Cavour, 127;Vercelli;Inattivo;04/04/2025
66519825;DLB363;23/05/2022;Corso Cavour, 172;Benevento;Attivo;
66523413;BWO614;16/03/2026;Corso Vittorio Emanuele, 14;Vibo Valentia;Attivo;
66543102;BFX008;06/08/2025;Piazza Mazzini, 135;Andria;Attivo;
66581791;SRK530;08/03/2024;Corso Cavour, 290;Forlì;Attivo;
66603098;ZOL172;25/08/2020;Via Verdi, 135;Grosseto;Inattivo;13/04/2021
66641877;ENE546;20/01/2024;Corso del Risorgimento, 115;Palermo;Attivo;
66683032;WBM519;27/11/2023;Via Mazzini, 294;Crotone;Attivo;
66684732;IPZ177;26/04/2022;Via dell'Acquedotto, 125;Ferrara;Attivo;
66712559;SIW989;24/06/2022;Via della Costituzione, 231;Novara;Inattivo;23/10/2022
66719503;UUU010;11/08/2020;Corso XX Settembre, 32;Piacenza;Inattivo;02/08/2023
66728502;PMP915;16/12/2020;Via dei Mille, 112;Alessandria;Attivo;
66731370;XIW196;08/07/2020;Corso della Pace, 237;Modena;Attivo;
66733851;UXD998;02/08/2023;Viale Santa Maria, 216;Lecce;Attivo;
66740687;OJU261;03/05/2022;Viale Nazionale, 113;Reggio Emilia;Inattivo;15/03/2024
66777226;HRP964;14/09/2024;Via delle Scienze, 163;Trento;Attivo;
66793279;ICX344;18/09/2025;Viale della Repubblica, 267;Parma;Attivo;
66804420;BZO405;14/07/2024;Viale Santa Maria, 282;Forlì;Attivo;
66816784;QRU621;12/06/2022;Corso Garibaldi, 251;Rovigo;Attivo;
66853909;ZQQ117;28/01/2021;Via della Libertà, 250;Siena;Attivo;
66870941;PRW300;14/06/2021;Via Roma, 169;Rimini;Inattivo;13/07/2025
66909275;BFW141;03/03/2024;Via IV Novembre, 71;Trento;Attivo;
66932596;VVV428;04/08/2021;Via San Giovanni, 84;Trapani;Attivo;
66955798;DMX899;24/02/2026;Via IV Novembre, 68;Reggio Emilia;Attivo;
66974132;GCW459;03/11/2025;Via Verdi, 63;Andria;Inattivo;06/04/2026
67002720;DYD929;29/06/2024;Via IV Novembre, 43;Lecce;Inattivo;06/07/2025
67015430;ACB566;13/09/2022;Viale Italia, 249;Modena;Attivo;
67034756;SPU788;05/08/2020;Corso Vittorio Emanuele, 83;Pistoia;Attivo;
67039342;QHZ300;01/05/2025;Viale Santa Maria, 277;Bergamo;Attivo;
67086209;CWT696;31/01/2024;Via dei Mille, 33;Terni;Attivo;
67109338;UAB105;04/03/2024;Via IV Novembre, 23;Bologna;Inattivo;17/05/2024
67134324;GOQ997;06/08/2020;Via della Libertà, 72;Taranto;Inattivo;15/05/2022
67150997;ESC266;15/04/2024;Via Matteotti, 7;Ferrara;Attivo;
67197609;KBN528;27/08/2022;Corso Marconi, 184;Parma;Inattivo;22/04/2023
67238161;WVU330;06/06/2021;Viale della Repubblica, 165;Venezia;Attivo;
67245000;IUO811;21/04/2020;Via dell'Acquedotto, 16;Bologna;Attivo;
67355481;TYQ129;26/03/2023;Corso Cavour, 200;Bari;Attivo;
67385512;MKY869;14/02/2026;Via Mazzini, 253;Foligno;Attivo;
67399305;CJJ751;11/04/2024;Via Europa, 132;Ancona;Attivo;
67421643;MVH022;08/08/2023;Via Roma, 17;Cesena;Attivo;
67421884;UHR278;05/01/2022;Corso Vittorio Emanuele, 194;Barletta;Attivo;
67451048;PSP942;24/02/2023;Via IV Novembre, 156;Bologna;Attivo;
67509272;SPN251;24/07/2020;Corso Garibaldi, 97;Treviso;Attivo;
67525637;XHA234;24/11/2022;Via Mazzini, 282;Siena;Attivo;
67562641;OLZ050;12/12/2021;Via Matteotti, 132;Bologna;Attivo;
67562943;SPU332;28/03/2022;Corso XX Settembre, 194;Foggia;Attivo;
67567667;FXT306;23/04/2020;Via della Costituzione, 216;Trento;Attivo;
67584276;ZBO949;19/10/2025;Via del Commercio, 90;Prato;Attivo;
67601380;XDY533;11/04/2025;Viale Italia, 260;Modena;Attivo;
67644974;KWW122;19/05/2025;Via Dante, 216;Firenze;Inattivo;12/08/2025
67663454;PFM853;05/05/2021;Viale delle Industrie, 51;Sassari;Attivo;
67666567;EUN063;14/06/2023;Viale Italia, 210;Cesena;Attivo;
67721127;ZNM680;14/03/2021;Piazza Mazzini, 1;Forlì;Attivo;
67758097;JWM672;17/06/2023;Via Verdi, 260;Salerno;Attivo;
67809134;AOS277;20/07/2022;Piazza Mazzini, 52;Rimini;Attivo;
67824347;GJI104;30/06/2025;Viale delle Industrie, 183;Lecco;Attivo;
67861035;CDA347;25/06/2025;Via dell'Acquedotto, 243;Verona;Attivo;
67885685;AKN369;12/12/2023;Corso Vittorio Emanuele, 129;Siena;Attivo;
67887282;QTX091;11/09/2020;Corso Cavour, 266;Taranto;Attivo;
67905072;BRP379;10/03/2022;Via Matteotti, 254;Vibo Valentia;Attivo;
67912094;ZAL939;02/10/2023;Corso XX Settembre, 143;Trento;Inattivo;25/12/2023
67927147;JYX631;17/07/2021;Via delle Scienze, 46;Bologna;Inattivo;04/01/2023
67965628;YCE693;27/01/2020;Viale Nazionale, 10;Cosenza;Attivo;
67967246;QUZ657;06/12/2020;Viale Italia, 47;Frosinone;Attivo;
67978630;EYE650;12/08/2023;Via delle Scienze, 167;Cagliari;Inattivo;13/10/2024
67981238;CYH877;18/02/2025;Via Roma, 21;Sondrio;Attivo;
